"DATE.TIME,""hour"",""day"",""lab"",""analyzer"",""CO2_in"",""CO2_S"",""CO2_N"",""CH4_in"",""CH4_S"",""CH4_N"",""NH3_in"",""NH3_S"",""NH3_N"",""H2O_in"",""H2O_S"",""H2O_N"",""n_animals"",""m_weight"",""p_pregnancy_day"",""Y1_milk_prod"",""Temperature"""
"2025-04-12 15:00:00,15,2025-04-12,""UB"",""CRDS.2"",547.193464574769,422.370347858167,428.777873475389,12.9512156556563,2.1126727162563,2.74627587972704,1.243988020075,0.0389766515877296,0.0574077795347204,0.929588712854574,0.81495383674787,0.836250031923834,44.5,545.1818182,119.5510204,31.28305085,21.35333333"
"2025-04-12 16:00:00,16,2025-04-12,""UB"",""CRDS.2"",534.666921942413,423.507681535944,419.969950223685,12.1420324086211,2.35453902621019,2.03273537835278,1.12518042892492,0.0571640171719019,0.0387511577020611,0.915518083847044,0.790406169912241,0.800234943923611,44.75,545.1818182,119.5510204,31.28305085,19.65"
"2025-04-12 17:00:00,17,2025-04-12,""UB"",""CRDS.2"",576.205784373102,428.839571041741,419.391791194445,15.5169539970501,2.68748508307592,2.00207276637722,1.25840864974272,0.115951281137148,0.0367978352823555,0.817739334360148,0.69562724340487,0.737086044535759,46.75,545.1818182,119.5510204,31.28305085,15.295"
"2025-04-12 18:00:00,18,2025-04-12,""UB"",""CRDS.2"",627.02596136901,437.936817864203,420.5656338995,19.8200923181704,3.53858156775018,1.99376861732704,1.58287931915287,0.192862470200806,0.033426391160363,0.888596304281481,0.760690119039777,0.728073510109333,46.75,545.1818182,119.5510204,31.28305085,12.14916667"
"2025-04-12 19:00:00,19,2025-04-12,""UB"",""CRDS.2"",684.063484445102,427.544614836168,420.153980180667,24.5754693466167,2.64523288661037,2.02729230470297,1.46777868415278,0.061782848402644,0.0256172293855019,0.983620469516529,0.873630916704135,0.867048552511111,47.5,545.1818182,119.5510204,31.28305085,10.58333333"
"2025-04-12 20:00:00,20,2025-04-12,""UB"",""CRDS.2"",788.386514024765,449.284374371055,426.729877590166,32.3465744772158,3.81473573397203,2.00163826229315,1.64500502844406,0.0718306211908926,0.0211644153906907,1.02861324014344,0.893114057257296,0.871929969641315,47.25,545.1818182,119.5510204,31.28305085,9.678333333"
"2025-04-12 21:00:00,21,2025-04-12,""UB"",""CRDS.2"",786.602496992249,439.526312213926,436.285968279741,30.9505904887029,2.02197098026093,2.01782648275223,1.65491259555498,0.0361538441613277,0.0186684113011056,1.00155088909585,0.835672952520982,0.847247011127888,47.75,545.1818182,119.5510204,31.28305085,8.9425"
"2025-04-12 22:00:00,22,2025-04-12,""UB"",""CRDS.2"",756.877074375474,447.731608965815,440.594028385555,26.7542593846301,2.69030737607555,2.0123396488876,1.85555744783049,0.0838916354004388,0.0172409338223833,0.930715306986631,0.796127086391093,0.785847145125537,46.5,545.1818182,119.5510204,31.28305085,8.393333333"
"2025-04-12 23:00:00,23,2025-04-12,""UB"",""CRDS.2"",728.498088883931,443.09119385363,438.630099849722,24.7663234299885,2.41345646686704,2.02331373399723,1.52460977510785,0.0294765674948445,0.0164592271345926,0.922687900773475,0.846124679567,0.824646284095204,45.5,545.1818182,119.5510204,31.28305085,7.313333333"
"2025-04-13 00:00:00,0,2025-04-13,""UB"",""CRDS.2"",690.613560476694,449.954875303945,441.633172210759,21.6965660309889,2.64373377853981,2.02474448387945,1.44635937769037,0.0698035498617667,0.0169314283971167,0.935969663737546,0.868421075476148,0.85728702998187,49,545.1818182,119.5510204,31.075,8.0475"
"2025-04-13 01:00:00,1,2025-04-13,""UB"",""CRDS.2"",696.390708539444,461.531593504278,457.877397946111,20.9773033914889,2.37125618555593,2.06435075732111,1.3430857908025,0.0584153944830019,0.0159725500034055,0.932581519804759,0.877778450117722,0.859970318444759,49,545.1818182,119.5510204,31.075,7.1225"
"2025-04-13 02:00:00,2,2025-04-13,""UB"",""CRDS.2"",643.47235479762,440.325936740203,443.71593163237,17.3703375714693,2.03472857992574,2.03456772606518,1.20693361066489,0.0223863553742722,0.0171890071829611,0.954648556666333,0.916490355514277,0.91056556076063,49.75,545.1818182,119.5510204,31.075,7.5725"
"2025-04-13 03:00:00,3,2025-04-13,""UB"",""CRDS.2"",616.942951746963,449.352856852685,447.308498226611,14.8653613334477,2.09778145073092,2.03984126191019,0.886414247256454,0.0198986881341333,0.0140434580632314,0.929430481847,0.888552482373815,0.895392020006538,50.25,545.1818182,119.5510204,31.075,8.071666667"
"2025-04-13 04:00:00,4,2025-04-13,""UB"",""CRDS.2"",612.444747275537,512.887252222352,450.022741559629,14.1213756673677,2.17500548442315,2.05137821630833,0.91633610480337,0.0205159217586666,0.0134763036921019,0.918139663979584,0.896520720213907,0.879375757250686,52.75,545.1818182,119.5510204,31.075,8.995"
"2025-04-13 05:00:00,5,2025-04-13,""UB"",""CRDS.2"",601.380939677963,456.673733478648,449.399965479574,13.8404394990467,2.11122654009259,2.06603915304852,0.956105026643777,0.0181082758040074,0.0137652804407611,0.91886379873213,0.894418692933278,0.876443559761445,53,545.1818182,119.5510204,31.075,11.76333333"
"2025-04-13 06:00:00,6,2025-04-13,""UB"",""CRDS.2"",754.911455715487,453.174585168667,440.237507801389,30.4762928726143,2.25499547319241,2.09146250988333,1.03655408814793,0.0155177155210685,0.0165219786915815,0.967768100938921,0.894028961722185,0.890807650761759,51,545.1818182,119.5510204,31.075,16.02"
"2025-04-13 07:00:00,7,2025-04-13,""UB"",""CRDS.2"",685.563144601602,441.321346930037,435.930607665888,25.7950348402426,2.09040760047315,2.07760448388037,1.01343815073425,0.0168831604275759,0.015579366332163,0.981838427155648,0.907640045525481,0.903985170652426,49.25,545.1818182,119.5510204,31.075,19.66416667"
"2025-04-13 08:00:00,8,2025-04-13,""UB"",""CRDS.2"",638.16887093716,432.435251179537,433.516472181352,21.2130004423432,2.08738896477333,2.23649417007889,1.02579178456264,0.0178625401840778,0.0179926924396074,1.00430829603012,0.938524019727074,0.933923926365222,46.25,545.1818182,119.5510204,31.075,20.4425"
"2025-04-13 09:00:00,9,2025-04-13,""UB"",""CRDS.2"",606.654961361481,428.927972304259,428.397901720185,18.5776135348408,2.06671365895797,2.08107931611389,1.23250186617295,0.0224337757396259,0.027949999812076,1.04765282342972,0.955634533659814,0.962805657400444,49.5,545.1818182,119.5510204,31.075,22.9175"
"2025-04-13 10:00:00,10,2025-04-13,""UB"",""CRDS.2"",606.983853209611,424.902972597463,426.607394353481,18.5860057873657,2.05513724261074,2.2764939589324,1.70365578125092,0.027781428548013,0.0404725360993074,1.08653410380963,0.984230714707055,0.98869569927,46.25,545.1818182,119.5510204,31.075,22.21083333"
"2025-04-13 11:00:00,11,2025-04-13,""UB"",""CRDS.2"",562.482619328583,422.813994952981,428.514495513352,14.4453435858999,2.04436238724796,2.58513384526315,1.65206394111482,0.0335411631223074,0.0529911718992888,1.0896025427163,0.983856043098037,0.98247411480687,48.25,545.1818182,119.5510204,31.075,23.2575"
"2025-04-13 12:00:00,12,2025-04-13,""UB"",""CRDS.2"",560.639270933546,421.331708239148,423.685334128648,14.2349297912934,2.0334993169124,2.28965087306222,1.74517335137833,0.0363804999742463,0.057006549113487,1.10592496090398,1.00324146296635,1.01888768749263,46.75,545.1818182,119.5510204,31.075,23.03416667"
"2025-04-13 13:00:00,13,2025-04-13,""UB"",""CRDS.2"",503.388249024037,420.134622037944,421.965885470166,9.03767240090879,2.02840759124611,2.23480492703797,1.30274002895553,0.0383451630037186,0.0625635176493926,1.09526404685065,1.02220874217437,1.03600703784552,47.25,545.1818182,119.5510204,31.075,22.05166667"
"2025-04-13 14:00:00,14,2025-04-13,""UB"",""CRDS.2"",502.438052481898,420.091854388759,421.880102362037,9.2767015747512,2.03352316019315,2.35195776942389,1.11578041166371,0.0395636099494407,0.0678691923104111,1.11599632728019,1.04010112086278,1.06849251806982,50.75,545.1818182,119.5510204,31.075,19.90166667"
"2025-04-13 15:00:00,15,2025-04-13,""UB"",""CRDS.2"",502.440734587016,421.119319511815,439.297568191,9.0194613817932,2.07921696381074,3.71403596420131,0.879713813566925,0.0381574215304148,0.192190777342169,1.12244354283972,1.06158952616074,1.0833711280798,50.25,545.1818182,119.5510204,31.075,20.78416667"
"2025-04-13 16:00:00,16,2025-04-13,""UB"",""CRDS.2"",515.418160842065,423.90336409624,449.671599394759,10.1209495359676,2.15515602007222,4.34576554395704,0.914538909135556,0.0355713102732333,0.240370127446222,1.15086985582037,1.11750098729759,1.13642749382926,50,545.1818182,119.5510204,31.075,19.8125"
"2025-04-13 17:00:00,17,2025-04-13,""UB"",""CRDS.2"",529.202044381194,420.277200473129,453.178661806981,11.033603623698,2.08174036892833,4.83808152201444,1.03296193191378,0.0379501246365944,0.277680200473741,1.19783660706186,1.12135874954908,1.1664019611976,46.5,545.1818182,119.5510204,31.075,17.80416667"
"2025-04-13 18:00:00,18,2025-04-13,""UB"",""CRDS.2"",569.863537559592,422.965953224111,455.525186202611,14.3291721211774,2.21272381443241,4.98654470699685,1.32873376856494,0.0373899667105278,0.332421949448241,1.1874828115788,1.11337214915037,1.11823403129149,47,545.1818182,119.5510204,31.075,16.905"
"2025-04-13 19:00:00,19,2025-04-13,""UB"",""CRDS.2"",663.921427091592,429.172103367037,481.387171225963,21.3814955571306,2.21302686011926,6.75007605576593,1.92629452968843,0.0389263348244704,0.406768007533278,1.25996956253676,1.1451374837363,1.17567010135814,46.25,545.1818182,119.5510204,31.075,14.97583333"
"2025-04-13 20:00:00,20,2025-04-13,""UB"",""CRDS.2"",612.970203737491,432.040143198222,526.038910095352,16.7695868644954,2.297480748825,10.1021118121254,1.70209084711972,0.035538932022663,0.686604594148167,1.22084103968759,1.12408619541185,1.18110352769204,49,545.1818182,119.5510204,31.075,13.31833333"
"2025-04-13 21:00:00,21,2025-04-13,""UB"",""CRDS.2"",554.086634518185,429.743659356287,452.683692184778,12.2263663018503,2.32371173002574,4.07563215078722,1.25562556084668,0.0354873741443716,0.243271138793186,1.31309518350232,1.36380574875461,1.27839348645259,48.75,545.1818182,119.5510204,31.075,12.90333333"
"2025-04-13 22:00:00,22,2025-04-13,""UB"",""CRDS.2"",662.91415315756,437.877561645167,463.111818750889,19.6393724472146,2.2053880443537,4.19832529256148,2.23963549393747,0.0332341075630149,0.176087820170129,1.44616002391356,1.35246223768259,1.36698995710297,47.75,545.1818182,119.5510204,31.075,12.69583333"
"2025-04-13 23:00:00,23,2025-04-13,""UB"",""CRDS.2"",679.058634535815,441.450467376796,446.082650483778,20.2417723282593,2.08593674725982,2.66405915070833,2.16280088432037,0.0302935750542314,0.0934980360814518,1.42863216735768,1.34103446426352,1.34997650193685,48,545.1818182,119.5510204,31.075,11.44916667"
"2025-04-14 00:00:00,0,2025-04-14,""UB"",""CRDS.2"",632.152007980102,440.326257945055,440.903890845777,16.5129331396963,2.15307928467666,2.24090717419759,1.72417664016556,0.0261735295543222,0.0646381324101704,1.38737651375009,1.29858453512463,1.31508806436167,46.5,545.1818182,119.5510204,31.88,11.2"
"2025-04-14 01:00:00,1,2025-04-14,""UB"",""CRDS.2"",580.307772969117,441.456154593526,445.83520867137,12.0834850722865,2.20487907962715,2.54142227590926,1.35178699010343,0.0230818981570561,0.0740837262013926,1.30848511128203,1.26029559656254,1.27245440602593,47.4,545.1818182,119.5510204,31.88,10.4"
"2025-04-14 02:00:00,2,2025-04-14,""UB"",""CRDS.2"",597.801186544578,445.794302406852,460.410289647481,13.2110730719393,2.25187960543463,3.39513450548815,1.58799595792078,0.0257746315735982,0.126451410412319,1.27430295979623,1.2159649142563,1.24119337515481,50.5,545.1818182,119.5510204,31.88,9.66"
"2025-04-14 03:00:00,3,2025-04-14,""UB"",""CRDS.2"",699.202624867221,445.881896363611,448.139362810111,19.8058745968537,2.14902151841741,2.47463729177278,1.9255826291423,0.0503338349778981,0.0584497996789815,1.25026977581772,1.20771686085611,1.21669206058537,48.5,545.1818182,119.5510204,31.88,9.51"
"2025-04-14 04:00:00,4,2025-04-14,""UB"",""CRDS.2"",632.821854523419,458.77807837926,450.215704866852,15.0440383888463,2.72686380646519,2.41903412868981,1.57557549581944,0.0756223051445036,0.0584462054637426,1.20632130293512,1.16015091285592,1.18335760017704,51.5,545.1818182,119.5510204,31.88,9.55"
"2025-04-14 05:00:00,5,2025-04-14,""UB"",""CRDS.2"",765.421125473316,449.2794618885,460.998795080981,25.8100217461265,2.08700458036797,2.92768207499963,1.74794426268795,0.0255677943020019,0.0791653308672145,1.19170129161668,1.14313876454148,1.15376164785537,53.25,545.1818182,119.5510204,31.88,12.76"
"2025-04-14 06:00:00,6,2025-04-14,""UB"",""CRDS.2"",689.475422959376,459.198978622371,459.322189995648,21.4228724311827,2.20018007907019,2.47104974003963,1.41895339699975,0.0208092574963185,0.0778188916864442,1.16767172212705,1.12815009711371,1.13133026778871,50,545.1818182,119.5510204,31.88,17.38"
"2025-04-14 07:00:00,7,2025-04-14,""UB"",""CRDS.2"",650.89699130813,450.588689200685,465.930767338945,19.287818502841,2.26113698891407,3.38477803579315,1.38495650344953,0.0306135985940259,0.110460401746066,1.20919311512348,1.1805179315887,1.16346926187166,48.75,545.1818182,119.5510204,31.88,19.85"
"2025-04-14 08:00:00,8,2025-04-14,""UB"",""CRDS.2"",546.223224876509,439.287443895889,449.273796115926,10.9041119990991,2.18443703475,2.78412093005445,1.21339725034111,0.0345357222872259,0.108792240972691,1.260123186985,1.21634785508574,1.21260968326186,50,545.1818182,119.5510204,31.88,21.23"
"2025-04-14 09:00:00,9,2025-04-14,""UB"",""CRDS.2"",533.894158241463,435.852135811519,455.069578658944,10.4042618896278,2.22913120352796,3.80827982075185,1.25494514512051,0.0431741054650167,0.232188029548926,1.32082809642944,1.25295336527889,1.27835148287426,50.25,545.1818182,119.5510204,31.88,23.6"
"2025-04-14 10:00:00,10,2025-04-14,""UB"",""CRDS.2"",521.284410622034,432.599068748556,455.684275349166,9.57630693485794,2.26444494177574,4.18103338221371,1.17409640059303,0.0461362455316259,0.219986040152221,1.3152332596826,1.25465847781815,1.27462121330408,45.5,545.1818182,119.5510204,31.88,23.74"
"2025-04-14 11:00:00,11,2025-04-14,""UB"",""CRDS.2"",553.074911267296,426.5239157215,433.488582185333,13.8122874438304,2.18886086346833,2.8499295740763,1.48097451491747,0.0480410230312111,0.105666823305291,1.33344632695019,1.22457019203426,1.25426250488833,50.5,545.1818182,119.5510204,31.88,24.36"
"2025-04-14 12:00:00,12,2025-04-14,""UB"",""CRDS.2"",580.360065683685,426.431446008444,438.88603507513,16.2920137721685,2.27195135795592,3.51991936166741,1.74347708651991,0.0517436868948555,0.203647039504649,1.23839465895093,1.09813050433963,1.15902824952519,49,545.1818182,119.5510204,31.88,22.98"
"2025-04-14 13:00:00,13,2025-04-14,""UB"",""CRDS.2"",555.073372987601,424.9047877675,441.417062832469,13.5245970025137,2.28368549534519,3.8768866672107,1.57541883559306,0.0565386966780574,0.179529555025539,1.05877383965054,0.830833458126463,0.950014716737235,46.75,545.1818182,119.5510204,31.88,22.7"
"2025-04-14 14:00:00,14,2025-04-14,""UB"",""CRDS.2"",537.172287057648,423.157556943167,441.851962284981,12.409556741083,2.34615665008296,4.10324212836722,1.40260702480628,0.0599434597581648,0.236416357053223,0.91446937000487,0.807595682257759,0.815294422016204,46.5,545.1818182,119.5510204,31.88,22.42"
"2025-04-14 15:00:00,15,2025-04-14,""UB"",""CRDS.2"",617.739422554296,428.616248806537,442.773534529871,19.0254823384713,2.7515469210174,4.10841492829722,2.18297666416741,0.0869438494229946,0.231316618253796,0.966464763946824,0.789177016592722,0.810227295469648,48.75,545.1818182,119.5510204,31.88,23.67"
"2025-04-14 16:00:00,16,2025-04-14,""UB"",""CRDS.2"",584.846153051916,421.778782557593,450.130365993815,15.5703840378296,2.11576243814685,4.65939294900815,1.92958598784509,0.0643580638709519,0.252333238700722,0.916591181768065,0.739411833176944,0.775964352684759,48.5,545.1818182,119.5510204,31.88,22.06"
"2025-04-14 17:00:00,17,2025-04-14,""UB"",""CRDS.2"",588.743257394269,436.027690607908,453.63999278987,15.8308355626432,3.32055045152203,4.91558510651018,1.79094922648954,0.126655541082424,0.276421366151977,0.891666046779509,0.728825457123037,0.771019899563296,49,545.1818182,119.5510204,31.88,17.88"
"2025-04-14 18:00:00,18,2025-04-14,""UB"",""CRDS.2"",606.626698045509,430.459531520574,420.604541375408,17.0851627183307,3.0401561145637,2.04094619066297,1.83220588494238,0.110251208450124,0.052865424533637,0.901876743413684,0.789906673531611,0.724173758093278,51,545.1818182,119.5510204,31.88,15.07"
"2025-04-14 19:00:00,19,2025-04-14,""UB"",""CRDS.2"",660.500330960705,458.568620526019,422.912306352537,22.149437551061,5.00641484915148,2.03338913926019,2.22144513537027,0.233975378407508,0.0360424528171352,1.04429876360868,0.895690354640204,0.874154917223037,50,545.1818182,119.5510204,31.88,13.48"
"2025-04-14 20:00:00,20,2025-04-14,""UB"",""CRDS.2"",801.511159306583,432.966441045685,431.349515907351,33.3214705689435,2.45610510769907,2.10894520191686,2.44719896960954,0.103647308695481,0.0386086677357463,1.02951496470497,0.818638805900278,0.823547635624722,48,545.1818182,119.5510204,31.88,12.01"
"2025-04-14 21:00:00,21,2025-04-14,""UB"",""CRDS.2"",827.927542255788,442.402232454407,430.446142648241,33.5699245750324,2.72837893961537,2.09955168395074,2.70182702645869,0.079870645091452,0.0386864947435574,1.02320472292,0.825066235117018,0.811365534751,47.5,545.1818182,119.5510204,31.88,11.59"
"2025-04-14 22:00:00,22,2025-04-14,""UB"",""CRDS.2"",741.055467281167,479.089417231037,457.482253886259,24.7589397795954,4.19903459901759,2.31136092336926,1.84191694940435,0.135538335172951,0.0241097174288537,0.971387264242639,0.843345988054129,0.82044513180087,47.5,545.1818182,119.5510204,31.88,11.35"
"2025-04-14 23:00:00,23,2025-04-14,""UB"",""CRDS.2"",756.611885233168,460.519432155377,457.25317164762,25.2999224303475,2.30184013698529,2.15951641801423,1.66201270759368,0.087834096225664,0.0225257589522564,0.977582605177979,0.83681988705905,0.832000277081414,49,545.1818182,119.5510204,31.88,12.2"
"2025-04-15 00:00:00,0,2025-04-15,""UB"",""CRDS.2"",739.016240207314,495.542536681204,484.750056285704,22.1418360011759,2.96608734533648,2.1929019933837,1.7133089891926,0.136174698506556,0.0220490621543463,0.996302095134277,0.90729544756737,0.880053539450667,49,545.1818182,119.5510204,31.62166667,12.92"
"2025-04-15 01:00:00,1,2025-04-15,""UB"",""CRDS.2"",645.418306533395,475.637144542093,468.548298738611,15.1016407164109,2.81926519758815,2.16199095218056,1.24039034482744,0.101601169960982,0.0228963783683074,1.04894473290602,1.00608950603019,0.97129335512613,48,545.1818182,119.5510204,31.62166667,11.38"
